DATA,VALOR,RECEITA
2022-10-22 00:00:00.000,8.708.600,1
2022-10-23 00:00:00.000,10.649.300,1
2022-10-24 00:00:00.000,13.022.500,1
2022-10-25 00:00:00.000,15.924.700,1
2022-10-26 00:00:00.000,19.473.700,1
2022-10-27 00:00:00.000,23.813.500,1
2022-10-28 00:00:00.000,5.000.000,1
2022-10-28 00:00:00.000,29.120.600,1
2022-10-29 00:00:00.000,450.000,1
2022-10-30 00:00:00.000,450.000,1
2022-10-31 00:00:00.000,35.610.500,1
2022-10-31 00:00:00.000,43.546.600,1
2022-11-01 00:00:00.000,53.251.300,1
2022-11-01 00:00:00.000,1.000.000,1
2022-11-01 00:00:00.000,1.000.000,1
2022-11-01 00:00:00.000,1.000.000,1
2022-11-01 00:00:00.000,1.000.000,1
2022-11-01 00:00:00.000,1.000.000,1
2022-11-01 00:00:00.000,5.000.000,1
2022-11-01 00:00:00.000,5.000.000,1
2022-11-01 00:00:00.000,3.000.000,1
2022-11-01 00:00:00.000,3.000.000,1
2022-11-01 00:00:00.000,3.000.000,1
2022-11-01 00:00:00.000,3.000.000,1
2022-11-01 00:00:00.000,3.000.000,1
2022-11-01 00:00:00.000,1.338.000,1
2022-11-01 00:00:00.000,25.000.000,1
2022-11-01 00:00:00.000,23.662.000,1
2022-11-01 00:00:00.000,1.000.000,1
2022-11-01 00:00:00.000,1.000.000,1
2022-11-01 00:00:00.000,1.000.000,1
2022-11-01 00:00:00.000,1.000.000,1
2022-11-02 00:00:00.000,65.118.700,1
2022-11-03 00:00:00.000,79.630.800,1
2022-11-03 00:00:00.000,97.377.100,1
2022-11-04 00:00:00.000,119.078.200,1
2022-11-04 00:00:00.000,119.078.200,1
2022-11-05 00:00:00.000,145.615.600,1
2022-11-06 00:00:00.000,178.067.100,1
2022-11-07 00:00:00.000,217.750.600,1
2022-11-22 00:00:00.000,266.277.900,1
2022-11-23 00:00:00.000,325.619.900,1
2022-11-23 00:00:00.000,14.600.000,1
2022-11-24 00:00:00.000,398.186.600,1
2022-11-25 00:00:00.000,486.925.300,1
2022-11-26 00:00:00.000,595.440.100,1
2022-11-27 00:00:00.000,728.138.200,1
2022-11-28 00:00:00.000,890.408.900,1
2022-11-29 00:00:00.000,5.000.000,1
2022-11-29 00:00:00.000,5.000.000,1
2022-11-29 00:00:00.000,1.088.842.800,1
2022-11-30 00:00:00.000,1.331.499.200,1
2023-07-01 00:00:00.000,10.2000,1
2023-08-01 00:00:00.000,300.000.000,1
2023-08-11 00:00:00.000,1.200.000,1
2023-08-30 00:00:00.000,10.2000,1
2023-09-11 00:00:00.000,8.2000,1
2023-09-12 00:00:00.000,594.000,1
2023-09-12 00:00:00.000,606.000,1
2023-10-01 00:00:00.000,1.200.000,1
2023-10-01 00:00:00.000,1.200.000,1
2023-10-01 00:00:00.000,1.200.000,1
2023-10-01 00:00:00.000,1.200.000,1
2023-11-01 00:00:00.000,1.200.000,1
2023-11-03 00:00:00.000,8.000.000,1
2023-11-05 00:00:00.000,12.000.000,1
2023-11-06 00:00:00.000,300.000,1
2023-11-07 00:00:00.000,6.416.500,1
2023-11-08 00:00:00.000,500.000,1
2023-11-30 00:00:00.000,1.2000,1
2023-12-01 00:00:00.000,1.200.000,1
2023-12-01 00:00:00.000,3.600.000,1
2023-12-01 00:00:00.000,1.200.000,1
2023-12-01 00:00:00.000,240.000,1
2023-12-01 00:00:00.000,240.000,1
2023-12-01 00:00:00.000,240.000,1
2023-12-01 00:00:00.000,240.000,1
2023-12-01 00:00:00.000,240.000,1
2023-12-14 00:00:00.000,1.500.000,1
2023-12-18 00:00:00.000,1.200.000,1
2023-12-20 00:00:00.000,130.000,1
2024-01-02 00:00:00.000,250.000,1
2024-01-02 00:00:00.000,1.250.000,1
2024-01-03 00:00:00.000,5.2000,1
2024-01-10 00:00:00.000,5.000,1
2024-01-10 00:00:00.000,2.000,1
2024-01-10 00:00:00.000,3.000,1
2024-01-10 00:00:00.000,5.2000,1
2024-01-10 00:00:00.000,3.2000,1
2024-01-10 00:00:00.000,2.2000,1
2024-01-20 00:00:00.000,400.000,1
2024-01-20 00:00:00.000,400.000,1
2024-01-20 00:00:00.000,400.000,1
2024-03-07 00:00:00.000,1.285.230.900,1
2024-03-07 00:00:00.000,1.051.006.600,1
2024-03-07 00:00:00.000,1.051.006.600,1
2024-03-08 00:00:00.000,4.432.500,1
2024-04-04 00:00:00.000,654.800,1
2024-04-04 00:00:00.000,260.700,1
2024-04-08 00:00:00.000,8.6000,1
2024-04-09 00:00:00.000,1.389.500,1
2024-04-10 00:00:00.000,427.200,1
2024-04-10 00:00:00.000,1.389.500,1
2024-04-10 00:00:00.000,138.600,1
2024-04-10 00:00:00.000,427.200,1
2024-04-12 00:00:00.000,565.800,1
2024-04-15 00:00:00.000,12.7200,1
2024-04-17 00:00:00.000,12.7200,1
2024-04-24 00:00:00.000,375.000,1
2024-04-25 00:00:00.000,565.800,1
2024-04-25 00:00:00.000,565.800,1
2024-04-25 00:00:00.000,260.700,1
2024-04-25 00:00:00.000,260.700,1
2024-04-26 00:00:00.000,260.700,1
2024-04-26 00:00:00.000,260.700,1
2024-05-02 00:00:00.000,565.800,1
2024-05-02 00:00:00.000,260.700,1
2024-05-02 00:00:00.000,260.700,1
2024-05-02 00:00:00.000,565.800,1
2024-05-02 00:00:00.000,260.700,1
2024-05-02 00:00:00.000,260.700,1
2024-05-03 00:00:00.000,260.700,1
2024-05-03 00:00:00.000,260.700,1
2024-05-03 00:00:00.000,260.700,1
2024-05-03 00:00:00.000,260.700,1
2024-05-03 00:00:00.000,260.700,1
2024-05-03 00:00:00.000,92.880.000,1
2024-05-03 00:00:00.000,46.440.000,1
2024-05-07 00:00:00.000,13.250.000,1
2024-05-07 00:00:00.000,92.880.000,1
2024-05-07 00:00:00.000,258.000,1
2024-05-07 00:00:00.000,6.517.500,1
2024-05-07 00:00:00.000,154.812.500,1
2024-05-09 00:00:00.000,565.800,1
2024-05-09 00:00:00.000,565.800,1
2024-05-09 00:00:00.000,154.812.500,1
2024-05-24 00:00:00.000,10.2000,1
2024-05-28 00:00:00.000,145.915.000,1
2024-05-28 00:00:00.000,9.737.500,1
2024-05-29 00:00:00.000,350.000,1
2024-05-29 00:00:00.000,175.000,1
2024-05-29 00:00:00.000,175.000,1
2024-05-31 00:00:00.000,276.265.000,1
2024-07-24 00:00:00.000,1.000.000,1
2024-07-24 00:00:00.000,1.120.000,1
2024-07-24 00:00:00.000,1.200.000,1
2024-07-24 00:00:00.000,1.2000,1
2024-07-24 00:00:00.000,1.200.000,1
2024-07-24 00:00:00.000,1.200.000,1
2024-07-24 00:00:00.000,1.200.000,1
2024-07-24 00:00:00.000,989.200,1
2024-07-24 00:00:00.000,210.800,1
2024-07-25 00:00:00.000,1.200.000,1
2024-07-25 00:00:00.000,2.2400,1
2024-07-25 00:00:00.000,2.2400,1
2024-07-25 00:00:00.000,2.2400,1
2024-07-25 00:00:00.000,2.2400,1
2024-08-01 00:00:00.000,10.2000,1
2024-08-01 00:00:00.000,10.2000,1
2024-08-01 00:00:00.000,10.000.000,1
2024-08-05 00:00:00.000,10.000.000,1
2024-08-05 00:00:00.000,10.000.000,1
2024-08-14 00:00:00.000,959.600,1
2024-08-19 00:00:00.000,700,1
2024-08-19 00:00:00.000,700,1
2024-08-19 00:00:00.000,700,1
2024-08-20 00:00:00.000,700,1
2024-08-20 00:00:00.000,700,1
2024-08-20 00:00:00.000,700,1
2024-08-20 00:00:00.000,1.4000,1
2024-08-20 00:00:00.000,7.000,1
2024-08-22 00:00:00.000,7.000,1
2024-08-30 00:00:00.000,12.7200,1
2024-08-30 00:00:00.000,12.7200,1
2024-08-30 00:00:00.000,12.7200,1
2024-09-03 00:00:00.000,12.7200,1
2024-09-05 00:00:00.000,3.054.100,1
2024-09-12 00:00:00.000,350.000,1
2024-09-12 00:00:00.000,420.000,1
2024-09-13 00:00:00.000,3.161.300,1
2024-10-03 00:00:00.000,250.000,1
